date,cases,deaths,country
1/9/2020,0,0,Romania
1/10/2020,0,0,Romania
1/11/2020,0,0,Romania
1/12/2020,0,0,Romania
1/13/2020,0,0,Romania
1/14/2020,0,0,Romania
1/15/2020,0,0,Romania
1/16/2020,0,0,Romania
1/17/2020,0,0,Romania
1/18/2020,0,0,Romania
1/19/2020,0,0,Romania
1/20/2020,0,0,Romania
1/21/2020,0,0,Romania
1/22/2020,0,0,Romania
1/23/2020,0,0,Romania
1/24/2020,0,0,Romania
1/25/2020,0,0,Romania
1/26/2020,0,0,Romania
1/27/2020,0,0,Romania
1/28/2020,0,0,Romania
1/29/2020,0,0,Romania
1/30/2020,0,0,Romania
1/31/2020,0,0,Romania
2/1/2020,0,0,Romania
2/2/2020,0,0,Romania
2/3/2020,0,0,Romania
2/4/2020,0,0,Romania
2/5/2020,0,0,Romania
2/6/2020,0,0,Romania
2/7/2020,0,0,Romania
2/8/2020,0,0,Romania
2/9/2020,0,0,Romania
2/10/2020,0,0,Romania
2/11/2020,0,0,Romania
2/12/2020,0,0,Romania
2/13/2020,0,0,Romania
2/14/2020,0,0,Romania
2/15/2020,0,0,Romania
2/16/2020,0,0,Romania
2/17/2020,0,0,Romania
2/18/2020,0,0,Romania
2/19/2020,0,0,Romania
2/20/2020,0,0,Romania
2/21/2020,0,0,Romania
2/22/2020,0,0,Romania
2/23/2020,0,0,Romania
2/24/2020,0,0,Romania
2/25/2020,0,0,Romania
2/26/2020,0,0,Romania
2/27/2020,1,0,Romania
2/28/2020,0,0,Romania
2/29/2020,2,0,Romania
3/1/2020,0,0,Romania
3/2/2020,0,0,Romania
3/4/2020,1,0,Romania
3/6/2020,2,0,Romania
3/7/2020,1,0,Romania
3/8/2020,6,0,Romania
3/9/2020,2,0,Romania
3/10/2020,2,0,Romania
3/11/2020,8,0,Romania
3/12/2020,20,0,Romania
3/13/2020,19,0,Romania
3/14/2020,25,0,Romania
3/15/2020,24,0,Romania
3/16/2020,26,0,Romania
3/17/2020,45,0,Romania
3/18/2020,33,0,Romania
3/19/2020,43,0,Romania
3/20/2020,17,0,Romania
3/21/2020,31,0,Romania
3/22/2020,59,0,Romania
3/23/2020,66,2,Romania
3/24/2020,143,5,Romania
3/25/2020,186,4,Romania
3/26/2020,144,2,Romania
3/27/2020,123,4,Romania
3/28/2020,263,7,Romania
3/29/2020,160,5,Romania
3/30/2020,308,11,Romania
3/31/2020,192,4,Romania
4/1/2020,293,25,Romania
4/2/2020,215,16,Romania
4/3/2020,278,9,Romania
4/4/2020,445,39,Romania
4/5/2020,430,8,Romania
4/6/2020,251,7,Romania
4/7/2020,193,9,Romania
4/8/2020,360,25,Romania
12/31/2019,0,0,Russia
1/1/2020,0,0,Russia
1/2/2020,0,0,Russia
1/3/2020,0,0,Russia
1/4/2020,0,0,Russia
1/5/2020,0,0,Russia
1/6/2020,0,0,Russia
1/7/2020,0,0,Russia
1/8/2020,0,0,Russia
1/9/2020,0,0,Russia
1/10/2020,0,0,Russia
1/11/2020,0,0,Russia
1/12/2020,0,0,Russia
1/13/2020,0,0,Russia
1/14/2020,0,0,Russia
1/15/2020,0,0,Russia
1/16/2020,0,0,Russia
1/17/2020,0,0,Russia
1/18/2020,0,0,Russia
1/19/2020,0,0,Russia
1/20/2020,0,0,Russia
1/21/2020,0,0,Russia
1/22/2020,0,0,Russia
1/23/2020,0,0,Russia
1/24/2020,0,0,Russia
1/25/2020,0,0,Russia
1/26/2020,0,0,Russia
1/27/2020,0,0,Russia
1/28/2020,0,0,Russia
1/29/2020,0,0,Russia
1/30/2020,0,0,Russia
1/31/2020,0,0,Russia
2/1/2020,2,0,Russia
2/2/2020,0,0,Russia
2/3/2020,0,0,Russia
2/4/2020,0,0,Russia
2/5/2020,0,0,Russia
2/6/2020,0,0,Russia
2/7/2020,0,0,Russia
2/8/2020,0,0,Russia
2/9/2020,0,0,Russia
2/10/2020,0,0,Russia
2/11/2020,0,0,Russia
2/12/2020,0,0,Russia
2/13/2020,0,0,Russia
2/14/2020,0,0,Russia
2/15/2020,0,0,Russia
2/16/2020,0,0,Russia
2/17/2020,0,0,Russia
2/18/2020,0,0,Russia
2/19/2020,0,0,Russia
2/20/2020,0,0,Russia
2/21/2020,0,0,Russia
2/22/2020,0,0,Russia
2/23/2020,0,0,Russia
2/24/2020,0,0,Russia
2/25/2020,0,0,Russia
2/26/2020,0,0,Russia
2/27/2020,0,0,Russia
2/28/2020,0,0,Russia
2/29/2020,0,0,Russia
3/1/2020,0,0,Russia
3/2/2020,0,0,Russia
3/3/2020,1,0,Russia
3/4/2020,1,0,Russia
3/7/2020,6,0,Russia
3/10/2020,0,0,Russia
3/12/2020,15,0,Russia
3/13/2020,5,0,Russia
3/14/2020,15,0,Russia
3/15/2020,14,0,Russia
3/16/2020,4,0,Russia
3/17/2020,30,0,Russia
3/18/2020,21,0,Russia
3/19/2020,33,0,Russia
3/20/2020,52,0,Russia
3/21/2020,54,0,Russia
3/22/2020,53,0,Russia
3/23/2020,132,0,Russia
3/24/2020,0,0,Russia
3/25/2020,57,0,Russia
3/26/2020,163,0,Russia
3/27/2020,182,2,Russia
3/28/2020,196,2,Russia
3/29/2020,228,1,Russia
3/30/2020,270,3,Russia
3/31/2020,302,2,Russia
4/1/2020,501,7,Russia
4/2/2020,440,7,Russia
4/3/2020,771,6,Russia
4/4/2020,601,4,Russia
4/5/2020,582,9,Russia
4/6/2020,658,2,Russia
4/7/2020,954,2,Russia
4/8/2020,1154,11,Russia
3/15/2020,1,0,Rwanda
3/16/2020,4,0,Rwanda
3/17/2020,0,0,Rwanda
3/18/2020,2,0,Rwanda
3/19/2020,4,0,Rwanda
3/20/2020,0,0,Rwanda
3/21/2020,6,0,Rwanda
3/22/2020,0,0,Rwanda
3/23/2020,2,0,Rwanda
3/24/2020,17,0,Rwanda
3/25/2020,4,0,Rwanda
3/26/2020,1,0,Rwanda
3/27/2020,9,0,Rwanda
3/28/2020,4,0,Rwanda
3/29/2020,6,0,Rwanda
3/30/2020,10,0,Rwanda
3/31/2020,0,0,Rwanda
4/1/2020,5,0,Rwanda
4/2/2020,7,0,Rwanda
4/3/2020,0,0,Rwanda
4/4/2020,7,0,Rwanda
4/5/2020,13,0,Rwanda
4/6/2020,2,0,Rwanda
4/7/2020,1,0,Rwanda
4/8/2020,0,0,Rwanda
3/26/2020,2,0,Saint_Kitts_and_Nevis
3/27/2020,0,0,Saint_Kitts_and_Nevis
3/28/2020,0,0,Saint_Kitts_and_Nevis
3/29/2020,0,0,Saint_Kitts_and_Nevis
3/30/2020,5,0,Saint_Kitts_and_Nevis
3/31/2020,0,0,Saint_Kitts_and_Nevis
4/1/2020,1,0,Saint_Kitts_and_Nevis
4/2/2020,0,0,Saint_Kitts_and_Nevis
4/3/2020,0,0,Saint_Kitts_and_Nevis
4/4/2020,1,0,Saint_Kitts_and_Nevis
4/5/2020,1,0,Saint_Kitts_and_Nevis
4/6/2020,0,0,Saint_Kitts_and_Nevis
4/7/2020,1,0,Saint_Kitts_and_Nevis
4/8/2020,0,0,Saint_Kitts_and_Nevis
3/15/2020,2,0,Saint_Lucia
3/16/2020,0,0,Saint_Lucia
3/17/2020,0,0,Saint_Lucia
3/18/2020,0,0,Saint_Lucia
3/19/2020,0,0,Saint_Lucia
3/20/2020,0,0,Saint_Lucia
3/21/2020,0,0,Saint_Lucia
3/22/2020,0,0,Saint_Lucia
3/23/2020,0,0,Saint_Lucia
3/24/2020,0,0,Saint_Lucia
3/25/2020,0,0,Saint_Lucia
3/26/2020,1,0,Saint_Lucia
3/27/2020,0,0,Saint_Lucia
3/28/2020,0,0,Saint_Lucia
3/29/2020,1,0,Saint_Lucia
3/30/2020,5,0,Saint_Lucia
3/31/2020,0,0,Saint_Lucia
4/1/2020,4,0,Saint_Lucia
4/2/2020,0,0,Saint_Lucia
4/3/2020,0,0,Saint_Lucia
4/4/2020,0,0,Saint_Lucia
4/5/2020,1,0,Saint_Lucia
4/6/2020,0,0,Saint_Lucia
4/7/2020,0,0,Saint_Lucia
4/8/2020,0,0,Saint_Lucia
3/13/2020,1,0,Saint_Vincent_and_the_Grenadines
3/25/2020,0,0,Saint_Vincent_and_the_Grenadines
3/26/2020,0,0,Saint_Vincent_and_the_Grenadines
3/27/2020,0,0,Saint_Vincent_and_the_Grenadines
3/28/2020,0,0,Saint_Vincent_and_the_Grenadines
3/29/2020,0,0,Saint_Vincent_and_the_Grenadines
3/30/2020,0,0,Saint_Vincent_and_the_Grenadines
3/31/2020,0,0,Saint_Vincent_and_the_Grenadines
4/1/2020,0,0,Saint_Vincent_and_the_Grenadines
4/2/2020,1,0,Saint_Vincent_and_the_Grenadines
4/3/2020,0,0,Saint_Vincent_and_the_Grenadines
4/4/2020,5,0,Saint_Vincent_and_the_Grenadines
4/5/2020,0,0,Saint_Vincent_and_the_Grenadines
4/6/2020,0,0,Saint_Vincent_and_the_Grenadines
4/7/2020,0,0,Saint_Vincent_and_the_Grenadines
4/8/2020,1,0,Saint_Vincent_and_the_Grenadines
12/31/2019,0,0,San_Marino
1/1/2020,0,0,San_Marino
1/2/2020,0,0,San_Marino
1/3/2020,0,0,San_Marino
1/4/2020,0,0,San_Marino
1/5/2020,0,0,San_Marino
1/6/2020,0,0,San_Marino
1/7/2020,0,0,San_Marino
1/8/2020,0,0,San_Marino
1/9/2020,0,0,San_Marino
1/10/2020,0,0,San_Marino
1/11/2020,0,0,San_Marino
1/12/2020,0,0,San_Marino
1/13/2020,0,0,San_Marino
1/14/2020,0,0,San_Marino
1/15/2020,0,0,San_Marino
1/16/2020,0,0,San_Marino
1/17/2020,0,0,San_Marino
1/18/2020,0,0,San_Marino
1/19/2020,0,0,San_Marino
1/20/2020,0,0,San_Marino
1/21/2020,0,0,San_Marino
1/22/2020,0,0,San_Marino
1/23/2020,0,0,San_Marino
1/24/2020,0,0,San_Marino
1/25/2020,0,0,San_Marino
1/26/2020,0,0,San_Marino
1/27/2020,0,0,San_Marino
1/28/2020,0,0,San_Marino
1/29/2020,0,0,San_Marino
1/30/2020,0,0,San_Marino
1/31/2020,0,0,San_Marino
2/1/2020,0,0,San_Marino
2/2/2020,0,0,San_Marino
2/3/2020,0,0,San_Marino
2/4/2020,0,0,San_Marino
2/5/2020,0,0,San_Marino
2/6/2020,0,0,San_Marino
2/7/2020,0,0,San_Marino
2/8/2020,0,0,San_Marino
2/9/2020,0,0,San_Marino
2/10/2020,0,0,San_Marino
2/11/2020,0,0,San_Marino
2/12/2020,0,0,San_Marino
2/13/2020,0,0,San_Marino
2/14/2020,0,0,San_Marino
2/15/2020,0,0,San_Marino
2/16/2020,0,0,San_Marino
2/17/2020,0,0,San_Marino
2/18/2020,0,0,San_Marino
2/19/2020,0,0,San_Marino
2/20/2020,0,0,San_Marino
2/21/2020,0,0,San_Marino
2/22/2020,0,0,San_Marino
2/23/2020,0,0,San_Marino
2/24/2020,0,0,San_Marino
2/25/2020,0,0,San_Marino
2/26/2020,0,0,San_Marino
2/27/2020,0,0,San_Marino
2/28/2020,1,0,San_Marino
2/29/2020,0,0,San_Marino
3/1/2020,0,0,San_Marino
3/2/2020,7,1,San_Marino
3/4/2020,2,0,San_Marino
3/5/2020,5,0,San_Marino
3/6/2020,7,0,San_Marino
3/7/2020,1,0,San_Marino
3/8/2020,3,0,San_Marino
3/9/2020,11,0,San_Marino
3/10/2020,12,1,San_Marino
3/11/2020,13,0,San_Marino
3/12/2020,4,1,San_Marino
3/13/2020,1,2,San_Marino
3/14/2020,6,0,San_Marino
3/15/2020,19,0,San_Marino
3/16/2020,6,2,San_Marino
3/17/2020,4,2,San_Marino
3/18/2020,2,2,San_Marino
3/19/2020,5,3,San_Marino
3/20/2020,17,0,San_Marino
3/21/2020,25,0,San_Marino
3/22/2020,0,6,San_Marino
3/23/2020,0,0,San_Marino
3/24/2020,36,0,San_Marino
3/25/2020,0,1,San_Marino
3/26/2020,21,0,San_Marino
3/27/2020,10,0,San_Marino
3/28/2020,5,0,San_Marino
3/29/2020,1,1,San_Marino
3/30/2020,5,2,San_Marino
3/31/2020,0,1,San_Marino
4/1/2020,1,1,San_Marino
4/2/2020,6,0,San_Marino
4/3/2020,9,4,San_Marino
4/4/2020,6,2,San_Marino
4/5/2020,8,0,San_Marino
4/6/2020,7,0,San_Marino
4/7/2020,11,0,San_Marino
4/8/2020,2,2,San_Marino
3/3/2020,1,0,Saudi_Arabia
3/6/2020,4,0,Saudi_Arabia
3/8/2020,2,0,Saudi_Arabia
3/9/2020,4,0,Saudi_Arabia
3/10/2020,4,0,Saudi_Arabia
3/11/2020,5,0,Saudi_Arabia
3/12/2020,25,0,Saudi_Arabia
3/13/2020,17,0,Saudi_Arabia
3/14/2020,24,0,Saudi_Arabia
3/15/2020,0,0,Saudi_Arabia
3/16/2020,32,0,Saudi_Arabia
3/17/2020,15,0,Saudi_Arabia
3/18/2020,0,0,Saudi_Arabia
3/19/2020,38,0,Saudi_Arabia
3/20/2020,67,0,Saudi_Arabia
3/21/2020,36,0,Saudi_Arabia
3/22/2020,118,0,Saudi_Arabia
3/23/2020,119,0,Saudi_Arabia
3/24/2020,51,0,Saudi_Arabia
3/25/2020,205,1,Saudi_Arabia
3/26/2020,133,1,Saudi_Arabia
3/27/2020,112,1,Saudi_Arabia
3/28/2020,92,0,Saudi_Arabia
3/29/2020,99,1,Saudi_Arabia
3/30/2020,26,4,Saudi_Arabia
3/31/2020,224,0,Saudi_Arabia
4/1/2020,110,2,Saudi_Arabia
4/2/2020,157,6,Saudi_Arabia
4/3/2020,165,5,Saudi_Arabia
4/4/2020,0,0,Saudi_Arabia
4/5/2020,294,8,Saudi_Arabia
4/6/2020,206,5,Saudi_Arabia
4/7/2020,138,4,Saudi_Arabia
4/8/2020,272,3,Saudi_Arabia
3/3/2020,1,0,Senegal
3/5/2020,2,0,Senegal
3/6/2020,1,0,Senegal
3/13/2020,2,0,Senegal
3/14/2020,13,0,Senegal
3/15/2020,2,0,Senegal
3/16/2020,5,0,Senegal
3/17/2020,1,0,Senegal
3/18/2020,4,0,Senegal
3/19/2020,5,0,Senegal
3/20/2020,0,0,Senegal
3/21/2020,11,0,Senegal
3/22/2020,9,0,Senegal
3/23/2020,11,0,Senegal
3/24/2020,12,0,Senegal
3/25/2020,7,0,Senegal
3/26/2020,13,0,Senegal
3/27/2020,6,0,Senegal
3/28/2020,14,0,Senegal
3/29/2020,11,0,Senegal
3/30/2020,12,0,Senegal
3/31/2020,20,0,Senegal
4/1/2020,13,0,Senegal
4/2/2020,15,1,Senegal
4/3/2020,5,0,Senegal
4/4/2020,12,0,Senegal
4/5/2020,12,1,Senegal
4/6/2020,3,0,Senegal
4/7/2020,4,0,Senegal
4/8/2020,11,0,Senegal
3/7/2020,1,0,Serbia
3/11/2020,4,0,Serbia
3/12/2020,13,0,Serbia
3/13/2020,6,0,Serbia
3/14/2020,17,0,Serbia
3/15/2020,5,0,Serbia
3/16/2020,9,0,Serbia
3/17/2020,2,0,Serbia
3/18/2020,15,0,Serbia
3/19/2020,22,0,Serbia
3/20/2020,32,0,Serbia
3/21/2020,9,1,Serbia
3/22/2020,14,0,Serbia
3/23/2020,39,0,Serbia
3/24/2020,34,0,Serbia
3/25/2020,27,0,Serbia
3/26/2020,54,1,Serbia
3/27/2020,81,1,Serbia
3/28/2020,73,3,Serbia
3/29/2020,202,4,Serbia
3/30/2020,82,3,Serbia
3/31/2020,0,0,Serbia
4/1/2020,159,10,Serbia
4/2/2020,160,0,Serbia
4/3/2020,111,8,Serbia
4/4/2020,305,8,Serbia
4/5/2020,148,5,Serbia
4/6/2020,284,7,Serbia
4/7/2020,292,7,Serbia
4/8/2020,247,3,Serbia
3/15/2020,2,0,Seychelles
3/16/2020,1,0,Seychelles
3/17/2020,1,0,Seychelles
3/18/2020,0,0,Seychelles
3/19/2020,2,0,Seychelles
3/20/2020,0,0,Seychelles
3/21/2020,1,0,Seychelles
3/22/2020,0,0,Seychelles
3/23/2020,0,0,Seychelles
3/24/2020,0,0,Seychelles
3/25/2020,0,0,Seychelles
3/26/2020,0,0,Seychelles
3/27/2020,0,0,Seychelles
3/28/2020,0,0,Seychelles
3/29/2020,0,0,Seychelles
3/30/2020,1,0,Seychelles
3/31/2020,2,0,Seychelles
4/1/2020,0,0,Seychelles
4/2/2020,0,0,Seychelles
4/3/2020,0,0,Seychelles
4/4/2020,0,0,Seychelles
4/5/2020,0,0,Seychelles
4/6/2020,0,0,Seychelles
4/7/2020,1,0,Seychelles
4/8/2020,0,0,Seychelles
4/1/2020,1,0,Sierra_Leone
4/2/2020,0,0,Sierra_Leone
4/3/2020,1,0,Sierra_Leone
4/4/2020,0,0,Sierra_Leone
4/5/2020,2,0,Sierra_Leone
4/6/2020,2,0,Sierra_Leone
4/7/2020,0,0,Sierra_Leone
4/8/2020,0,0,Sierra_Leone
12/31/2019,0,0,Singapore
1/1/2020,0,0,Singapore
1/2/2020,0,0,Singapore
1/3/2020,0,0,Singapore
1/4/2020,0,0,Singapore
1/5/2020,0,0,Singapore
1/6/2020,0,0,Singapore
1/7/2020,0,0,Singapore
1/8/2020,0,0,Singapore
1/9/2020,0,0,Singapore
1/10/2020,0,0,Singapore
1/11/2020,0,0,Singapore
1/12/2020,0,0,Singapore
1/13/2020,0,0,Singapore
1/14/2020,0,0,Singapore
1/15/2020,0,0,Singapore
1/16/2020,0,0,Singapore
1/17/2020,0,0,Singapore
1/18/2020,0,0,Singapore
1/19/2020,0,0,Singapore
1/20/2020,0,0,Singapore
1/21/2020,0,0,Singapore
1/22/2020,0,0,Singapore
1/23/2020,0,0,Singapore
1/24/2020,3,0,Singapore
1/25/2020,0,0,Singapore
1/26/2020,1,0,Singapore
1/27/2020,0,0,Singapore
1/28/2020,1,0,Singapore
1/29/2020,2,0,Singapore
1/30/2020,3,0,Singapore
1/31/2020,3,0,Singapore
2/1/2020,3,0,Singapore
2/2/2020,2,0,Singapore
2/3/2020,0,0,Singapore
2/4/2020,0,0,Singapore
2/5/2020,6,0,Singapore
2/6/2020,4,0,Singapore
2/7/2020,2,0,Singapore
2/8/2020,3,0,Singapore
2/9/2020,7,0,Singapore
2/10/2020,3,0,Singapore
2/11/2020,2,0,Singapore
2/12/2020,2,0,Singapore
2/13/2020,3,0,Singapore
2/14/2020,8,0,Singapore
2/15/2020,9,0,Singapore
2/16/2020,5,0,Singapore
2/17/2020,3,0,Singapore
2/18/2020,2,0,Singapore
2/19/2020,4,0,Singapore
2/20/2020,3,0,Singapore
2/21/2020,1,0,Singapore
2/22/2020,1,0,Singapore
2/23/2020,3,0,Singapore
2/24/2020,0,0,Singapore
2/25/2020,1,0,Singapore
2/26/2020,1,0,Singapore
2/27/2020,2,0,Singapore
2/28/2020,3,0,Singapore
2/29/2020,2,0,Singapore
3/1/2020,4,0,Singapore
3/2/2020,4,0,Singapore
3/3/2020,2,0,Singapore
3/4/2020,2,0,Singapore
3/5/2020,2,0,Singapore
3/6/2020,5,0,Singapore
3/7/2020,13,0,Singapore
3/8/2020,8,0,Singapore
3/9/2020,12,0,Singapore
3/10/2020,10,0,Singapore
3/11/2020,6,0,Singapore
3/12/2020,12,0,Singapore
3/13/2020,9,0,Singapore
3/14/2020,13,0,Singapore
3/15/2020,14,0,Singapore
3/16/2020,12,0,Singapore
3/17/2020,17,0,Singapore
3/18/2020,23,0,Singapore
3/19/2020,47,0,Singapore
3/20/2020,32,0,Singapore
3/21/2020,40,0,Singapore
3/22/2020,47,2,Singapore
3/23/2020,23,0,Singapore
3/24/2020,54,0,Singapore
3/25/2020,49,0,Singapore
3/26/2020,10,0,Singapore
3/27/2020,26,0,Singapore
3/28/2020,138,0,Singapore
3/29/2020,71,1,Singapore
3/30/2020,41,0,Singapore
3/31/2020,0,0,Singapore
4/1/2020,35,0,Singapore
4/2/2020,121,1,Singapore
4/3/2020,49,1,Singapore
4/4/2020,65,0,Singapore
4/5/2020,75,1,Singapore
4/6/2020,120,0,Singapore
4/7/2020,66,0,Singapore
4/8/2020,106,0,Singapore
3/3/2020,1,0,Sint_Maarten
3/26/2020,1,0,Sint_Maarten
3/27/2020,0,0,Sint_Maarten
3/28/2020,1,0,Sint_Maarten
3/29/2020,0,0,Sint_Maarten
3/30/2020,0,0,Sint_Maarten
4/1/2020,3,0,Sint_Maarten
4/2/2020,10,1,Sint_Maarten
4/3/2020,7,1,Sint_Maarten
4/4/2020,0,0,Sint_Maarten
4/5/2020,0,0,Sint_Maarten
4/6/2020,2,2,Sint_Maarten
4/7/2020,0,0,Sint_Maarten
4/8/2020,15,4,Sint_Maarten
3/7/2020,1,0,Slovakia
3/8/2020,2,0,Slovakia
3/9/2020,2,0,Slovakia
3/11/2020,2,0,Slovakia
3/12/2020,3,0,Slovakia
3/13/2020,11,0,Slovakia
3/14/2020,9,0,Slovakia
3/15/2020,14,0,Slovakia
3/16/2020,17,0,Slovakia
3/17/2020,23,0,Slovakia
3/18/2020,13,0,Slovakia
3/19/2020,10,0,Slovakia
3/20/2020,16,0,Slovakia
3/21/2020,14,0,Slovakia
3/22/2020,41,0,Slovakia
3/23/2020,7,0,Slovakia
3/24/2020,6,0,Slovakia
3/25/2020,13,0,Slovakia
3/26/2020,12,0,Slovakia
3/27/2020,10,0,Slovakia
3/28/2020,69,0,Slovakia
3/29/2020,0,0,Slovakia
3/30/2020,41,0,Slovakia
3/31/2020,0,0,Slovakia
4/1/2020,27,0,Slovakia
4/2/2020,37,0,Slovakia
4/3/2020,26,0,Slovakia
4/4/2020,24,0,Slovakia
4/5/2020,21,0,Slovakia
4/6/2020,14,0,Slovakia
4/7/2020,49,2,Slovakia
4/8/2020,47,0,Slovakia
3/5/2020,1,0,Slovenia
3/6/2020,5,0,Slovenia
3/7/2020,3,0,Slovenia
3/8/2020,3,0,Slovenia
3/9/2020,4,0,Slovenia
3/11/2020,15,0,Slovenia
3/12/2020,26,0,Slovenia
3/13/2020,39,0,Slovenia
3/14/2020,45,0,Slovenia
3/15/2020,40,0,Slovenia
3/16/2020,38,0,Slovenia
3/17/2020,34,0,Slovenia
3/18/2020,22,1,Slovenia
3/19/2020,11,0,Slovenia
3/20/2020,33,0,Slovenia
3/21/2020,22,0,Slovenia
3/22/2020,42,0,Slovenia
3/23/2020,31,0,Slovenia
3/24/2020,28,0,Slovenia
3/25/2020,38,2,Slovenia
3/26/2020,48,1,Slovenia
3/27/2020,49,1,Slovenia
3/28/2020,55,4,Slovenia
3/29/2020,59,0,Slovenia
3/30/2020,39,2,Slovenia
3/31/2020,33,0,Slovenia
4/1/2020,51,2,Slovenia
4/2/2020,27,2,Slovenia
4/3/2020,56,1,Slovenia
4/4/2020,37,4,Slovenia
4/5/2020,43,2,Slovenia
4/6/2020,20,6,Slovenia
4/7/2020,24,2,Slovenia
4/8/2020,34,6,Slovenia
3/17/2020,1,0,Somalia
3/18/2020,0,0,Somalia
3/19/2020,0,0,Somalia
3/20/2020,0,0,Somalia
3/21/2020,0,0,Somalia
3/22/2020,0,0,Somalia
3/23/2020,0,0,Somalia
3/24/2020,0,0,Somalia
3/25/2020,0,0,Somalia
3/26/2020,0,0,Somalia
3/27/2020,1,0,Somalia
3/28/2020,1,0,Somalia
3/29/2020,0,0,Somalia
3/30/2020,0,0,Somalia
3/31/2020,0,0,Somalia
4/1/2020,0,0,Somalia
4/2/2020,2,0,Somalia
4/3/2020,0,0,Somalia
4/4/2020,0,0,Somalia
4/5/2020,2,0,Somalia
4/6/2020,0,0,Somalia
4/7/2020,0,0,Somalia
4/8/2020,1,0,Somalia
3/6/2020,1,0,South_Africa
3/8/2020,1,0,South_Africa
3/9/2020,1,0,South_Africa
3/10/2020,4,0,South_Africa
3/12/2020,6,0,South_Africa
3/13/2020,4,0,South_Africa
3/14/2020,7,0,South_Africa
3/15/2020,0,0,South_Africa
3/16/2020,27,0,South_Africa
3/17/2020,11,0,South_Africa
3/18/2020,23,0,South_Africa
3/19/2020,31,0,South_Africa
3/20/2020,34,0,South_Africa
3/21/2020,55,0,South_Africa
3/22/2020,35,0,South_Africa
3/23/2020,34,0,South_Africa
3/24/2020,128,0,South_Africa
3/25/2020,155,0,South_Africa
3/26/2020,152,0,South_Africa
3/27/2020,218,2,South_Africa
3/28/2020,243,0,South_Africa
3/29/2020,17,0,South_Africa
3/30/2020,93,0,South_Africa
3/31/2020,46,1,South_Africa
4/1/2020,27,2,South_Africa
4/2/2020,27,0,South_Africa
4/3/2020,82,0,South_Africa
4/4/2020,43,2,South_Africa
4/5/2020,80,2,South_Africa
4/6/2020,70,2,South_Africa
4/7/2020,31,1,South_Africa
4/8/2020,63,1,South_Africa
12/31/2019,0,0,South_Korea
1/1/2020,0,0,South_Korea
1/2/2020,0,0,South_Korea
1/3/2020,0,0,South_Korea
1/4/2020,0,0,South_Korea
1/5/2020,0,0,South_Korea
1/6/2020,0,0,South_Korea
1/7/2020,0,0,South_Korea
1/8/2020,0,0,South_Korea
1/9/2020,0,0,South_Korea
1/10/2020,0,0,South_Korea
1/11/2020,0,0,South_Korea
1/12/2020,0,0,South_Korea
1/13/2020,0,0,South_Korea
1/14/2020,0,0,South_Korea
1/15/2020,0,0,South_Korea
1/16/2020,0,0,South_Korea
1/17/2020,0,0,South_Korea
1/18/2020,0,0,South_Korea
1/19/2020,0,0,South_Korea
1/20/2020,1,0,South_Korea
1/21/2020,0,0,South_Korea
1/22/2020,0,0,South_Korea
1/23/2020,0,0,South_Korea
1/24/2020,1,0,South_Korea
1/25/2020,0,0,South_Korea
1/26/2020,1,0,South_Korea
1/27/2020,1,0,South_Korea
1/28/2020,0,0,South_Korea
1/29/2020,0,0,South_Korea
1/30/2020,0,0,South_Korea
1/31/2020,3,0,South_Korea
2/1/2020,5,0,South_Korea
2/2/2020,3,0,South_Korea
2/3/2020,0,0,South_Korea
2/4/2020,1,0,South_Korea
2/5/2020,2,0,South_Korea
2/6/2020,5,0,South_Korea
2/7/2020,1,0,South_Korea
2/8/2020,0,0,South_Korea
2/9/2020,1,0,South_Korea
2/10/2020,2,0,South_Korea
2/11/2020,1,0,South_Korea
2/12/2020,0,0,South_Korea
2/13/2020,0,0,South_Korea
2/14/2020,0,0,South_Korea
2/15/2020,0,0,South_Korea
2/16/2020,1,0,South_Korea
2/17/2020,1,0,South_Korea
2/18/2020,1,0,South_Korea
2/19/2020,15,0,South_Korea
2/20/2020,34,0,South_Korea
2/21/2020,75,1,South_Korea
2/22/2020,190,1,South_Korea
2/23/2020,256,3,South_Korea
2/24/2020,161,2,South_Korea
2/25/2020,130,1,South_Korea
2/26/2020,254,3,South_Korea
2/27/2020,449,1,South_Korea
2/28/2020,427,1,South_Korea
2/29/2020,909,3,South_Korea
3/1/2020,595,1,South_Korea
3/2/2020,686,5,South_Korea
3/3/2020,600,6,South_Korea
3/4/2020,516,4,South_Korea
3/5/2020,438,3,South_Korea
3/6/2020,518,7,South_Korea
3/7/2020,483,2,South_Korea
3/8/2020,367,6,South_Korea
3/9/2020,248,1,South_Korea
3/10/2020,131,3,South_Korea
3/11/2020,242,6,South_Korea
3/12/2020,114,6,South_Korea
3/13/2020,110,1,South_Korea
3/14/2020,107,5,South_Korea
3/15/2020,76,3,South_Korea
3/16/2020,74,0,South_Korea
3/17/2020,84,6,South_Korea
3/18/2020,93,5,South_Korea
3/19/2020,152,5,South_Korea
3/20/2020,87,9,South_Korea
3/21/2020,147,3,South_Korea
3/22/2020,98,1,South_Korea
3/23/2020,64,9,South_Korea
3/24/2020,76,7,South_Korea
3/25/2020,100,6,South_Korea
3/26/2020,104,5,South_Korea
3/27/2020,91,8,South_Korea
3/28/2020,146,5,South_Korea
3/29/2020,105,8,South_Korea
3/30/2020,78,6,South_Korea
3/31/2020,125,5,South_Korea
4/1/2020,0,0,South_Korea
